click_interval_ms,fixed_coordination_ratio,ip_session_count,request_frequency_per_min,mouse_movement_pixesl,tickets_per_person,captcha_bypass_attempts,user_agent_anomaly,api_call_ratio,click_sequence_entropy,session_duration_sec,page_refresh_rate,cart_abandonment_rate,success_rate,keyboard_interval_ms,is_bot
156.1466,1.0,23.0,80.0287,5.4813,31.0,4.0,1.0,0.8457,0.2988,66.6492,17.0,0.9029,0.811,15.0216,1
10.0,1.0,18.0,20.1865,0.0,22.0,7.0,1.0,0.8691,0.6632,5.0,10.0,0.8457,0.8774,14.2616,1
86.4958,1.9047,34.7085,115.2618,87.0619,47.0543,11.377,1.5338,1.1301,0.4729,4.221,16.2119,1.5554,0.9755,33.3979,1
74.82,1.0,19.0,19.4629,0.0,28.0,14.0,1.0,0.7753,0.6167,54.9626,12.0,0.7944,0.9243,5.7483,1
77.5628,1.0,28.0,38.7569,154.7138,32.0,4.0,1.0,0.693,0.5555,70.5242,14.0,0.7223,0.6,78.2848,1
151.8288,1.0,23.0,52.4989,48.585,28.0,6.0,0.0,0.8674,0.4386,44.876,13.0,0.8207,0.6,43.18,1
127.4683,1.0,18.0,36.1332,115.5272,20.0,6.0,1.0,0.8304,0.6631,60.2468,22.0,0.7451,0.9334,26.5513,1
147.6553,1.0,25.0,40.852,34.744,28.0,10.0,1.0,0.8871,0.2887,81.25,18.0,0.8378,0.8,47.2582,1
115.274,0.4888,22.0,38.7577,0.0,35.0,9.0,1.0,0.8933,0.6094,55.5136,10.0,0.8274,0.6899,50.1352,1
76.7108,1.0,22.0,10.0,112.8558,29.0,9.0,0.0,0.8739,0.0,50.018,17.0,0.925,0.8947,53.0789,1
34.5161,1.0,19.0,74.0814,37.6588,21.0,14.0,1.0,0.9712,0.0,34.8611,12.0,0.8837,0.7538,19.2902,1
115.0416,1.0,19.0,52.723,75.4359,31.0,16.0,1.0,0.8261,0.452,5.0,13.0,0.5422,0.8348,42.4726,1
72.854,1.0,18.0,39.4725,6.0512,38.0,10.0,1.0,0.7733,0.9191,22.9567,15.0,0.894,0.9417,24.5692,1
87.629,1.0,23.0,10.0,9.7162,25.0,11.0,1.0,0.8516,0.9048,24.3223,15.0,0.6033,0.8591,13.0355,1
90.6583,1.0,21.0,10.0,0.0,31.0,12.0,1.0,0.8171,0.243,64.695,14.0,0.8147,0.8055,40.2352,1
140.1374,1.0,14.0,94.1956,0.0,32.0,9.0,1.0,0.7079,0.1825,66.3498,11.0,0.5023,0.9387,58.818,1
72.4615,1.0,14.0,58.9605,123.4012,20.0,7.0,1.0,0.7912,0.5948,26.6104,12.0,0.7733,0.839,64.4846,1
61.7261,1.3086,30.5032,56.5844,263.4547,42.0306,12.2298,1.5137,1.2626,0.0,35.8269,16.8381,0.4436,1.0859,55.2143,1
56.9089,0.6051,19.0387,12.1069,37.8005,13.9339,7.4115,0.8298,0.7809,0.1111,69.0363,14.021,1.3379,1.5292,17.1035,1
35.3061,1.0,23.0,25.1397,115.0455,31.0,10.0,1.0,0.7901,0.5828,7.1828,12.0,0.7188,0.9462,8.7075,1
63.825,0.1167,25.2136,4.7485,0.0,49.6658,6.5301,1.8671,1.0815,0.1112,49.5898,14.2643,0.3707,1.0368,0.0,1
112.8586,1.0,16.0,73.1213,42.6618,24.0,15.0,1.0,0.8234,0.3672,21.389,16.0,0.8115,0.7522,18.7763,1
72.4945,1.0,14.0,41.6836,143.1875,28.0,7.0,1.0,0.9256,0.5561,62.3554,11.0,0.6349,0.9072,25.6429,1
48.3905,1.6221,10.7315,20.5401,40.1078,36.2378,4.3199,0.8351,0.6854,1.5588,145.8909,11.3853,1.0625,0.9345,38.7728,1
64.3205,1.0,17.0,30.552,36.2168,26.0,4.0,1.0,0.8662,0.3957,13.1647,15.0,0.8623,0.7341,12.2962,1
48.7196,1.7273,7.519,93.6253,47.0295,19.9655,4.2965,1.3061,1.5377,0.4249,49.3922,14.3555,1.1806,1.2162,10.0695,1
47.3609,1.0,14.0,70.9748,157.662,27.0,5.0,1.0,0.9177,0.2601,16.2794,15.0,0.8064,0.8464,19.5531,1
75.2945,1.0,19.0,66.5298,193.3271,27.0,9.0,1.0,0.9157,0.093,12.0641,15.0,0.7747,0.8902,29.5433,1
86.6954,1.0,13.0,56.6226,81.7428,31.0,8.0,1.0,0.679,0.069,59.6318,17.0,0.9286,0.8997,0.0,1
41.9219,1.7014,17.1369,95.0448,318.8788,37.6965,12.3085,1.0235,0.4379,0.1057,224.2111,10.3458,1.0128,1.3019,0.0,1
15.9947,1.512,30.7527,54.624,65.5897,19.2551,7.3696,0.0,0.3213,0.2402,68.4899,12.2795,1.4587,0.4384,42.7155,1
51.0483,1.0,17.0,25.1655,161.6631,21.0,4.0,1.0,0.8091,0.5469,17.7771,9.0,0.7135,0.8245,9.2069,1
75.1004,1.0,13.0,39.6103,101.5246,22.0,7.0,1.0,0.7544,0.2004,56.1417,12.0,0.6762,0.9632,36.8369,1
141.131,1.0,26.0,54.2815,68.9003,28.0,9.0,0.0,0.6042,0.6913,49.3912,18.0,0.6855,0.7726,18.5341,1
106.5602,1.0,20.0,21.7974,49.9807,20.0,10.0,1.0,0.9605,0.9575,60.8732,17.0,0.7219,0.9929,0.0,1
88.2167,1.0,16.0,44.3623,66.4843,30.0,5.0,0.0,0.9449,0.218,110.1942,11.0,0.9408,0.7697,11.3831,1
10.0,1.0,19.0,37.3347,107.9765,31.0,9.0,1.0,0.9094,0.0602,65.1631,12.0,0.5,0.8096,7.7392,1
81.1682,1.0,16.0,59.1257,18.8062,34.0,9.0,1.0,0.7325,0.2126,43.858,15.0,0.5814,0.9656,38.1751,1
114.6961,1.0,12.0,69.414,78.5782,20.0,6.0,1.0,0.8879,0.8659,43.0958,12.0,0.9181,0.6629,31.924,1
65.4777,1.0,21.0,17.3299,172.5324,33.0,9.0,1.0,0.9599,0.0,5.0,18.0,0.8632,0.9592,23.1197,1
138.8672,1.3815,30.5585,10.0211,84.8467,39.1401,2.5134,0.5107,1.3298,0.8307,17.7256,16.1482,1.0323,1.673,9.9219,1
20.119,1.4258,21.8926,32.5589,25.2878,58.9795,18.8948,0.4846,1.34,0.0,66.6836,2.687,0.9334,1.3685,29.4881,1
74.9505,1.0,17.0,47.0946,0.0,32.0,11.0,1.0,0.8269,0.7257,48.1224,19.0,0.6724,0.885,45.6868,1
105.5544,1.0,13.0,66.3064,44.7683,32.0,10.0,1.0,0.8314,0.6303,88.4301,17.0,0.6509,0.8591,45.5866,1
47.7605,1.0,18.0,52.8271,100.4606,28.0,5.0,1.0,0.9765,0.1413,68.1688,16.0,0.7412,0.8549,25.5809,1
215.4037,1.6886,29.5518,115.475,11.7635,39.904,9.0225,1.9697,0.3388,0.4772,11.3967,19.5848,1.3625,0.9633,60.6731,1
41.8283,1.0,17.0,67.5272,125.2293,28.0,10.0,1.0,0.8538,0.4937,5.0,10.0,0.7931,0.9841,62.7309,1
104.5474,1.0,20.0,26.3007,134.2965,25.0,6.0,1.0,0.9614,0.5288,35.8663,17.0,0.5455,0.9283,16.4294,1
17.385,1.0,17.0,53.8398,147.2998,17.0,10.0,1.0,0.9159,0.2333,67.8118,18.0,0.5,0.8139,47.8315,1
107.111,0.6489,26.3653,46.9991,75.2202,38.4739,4.7277,1.0564,1.5818,0.4504,96.3149,11.8826,1.8466,1.1716,37.5478,1
23.8881,0.5169,9.4096,22.3875,40.0652,20.4521,7.517,0.7623,0.5033,0.277,17.7162,26.7341,0.4913,1.5556,27.7654,1
129.0563,1.0,23.0,29.0822,78.3727,26.0,9.0,1.0,0.8331,0.7637,29.0067,16.0,0.6968,0.7793,35.1629,1
70.5577,1.0,23.0,41.1416,123.566,27.0,13.0,1.0,0.6572,0.4552,31.7605,14.0,0.7916,0.9947,3.0746,1
76.559,1.0,24.0,19.7939,108.0423,32.0,5.0,0.0,0.86,0.0731,54.6296,14.0,0.7591,0.8075,33.6264,1
116.0724,1.0,15.0,84.3012,74.9151,28.0,6.0,1.0,0.8567,0.3026,67.5568,23.0,0.7194,0.8557,28.814,1
133.0489,1.0,10.0,41.4119,38.4141,25.0,8.0,1.0,0.7883,0.6935,25.7391,10.0,0.7295,0.8756,1.3775,1
141.1777,0.2,16.0,44.4161,3.541,21.0,5.0,1.0,0.9552,0.514,44.4152,15.0,0.9075,0.9725,39.456,1
71.5684,1.0,29.0,37.9448,22.9488,23.0,14.0,1.0,0.8527,0.273,5.0,16.0,0.8954,0.6891,5.8539,1
23.9857,0.6511,22.6324,39.0778,27.6911,40.6775,8.8776,1.5732,0.2679,0.251,16.8117,22.2864,0.9545,0.711,46.7781,1
81.3048,1.0,17.0,42.2319,105.1269,31.0,7.0,1.0,0.8961,0.4434,5.0,20.0,0.8506,0.7414,41.7196,1
89.8049,1.0,17.0,79.7308,227.8652,33.0,6.0,1.0,0.7671,0.4663,52.5768,20.0,0.7494,0.8329,36.3503,1
71.9518,1.0,21.0,56.4354,56.1751,27.0,16.0,1.0,0.7962,0.0,63.7374,15.0,0.6969,0.6,6.3933,1
147.351,1.0,21.0,46.2444,81.4559,35.0,13.0,1.0,0.8044,0.6123,5.0,12.0,0.5,0.8419,0.0,1
69.4837,1.0,19.0,19.7801,127.1529,24.0,1.0,1.0,0.9249,0.419,27.4861,10.0,0.7067,0.6675,19.8748,1
112.8394,0.2,14.0,39.8885,0.0,29.0,9.0,1.0,0.9404,0.6298,105.7758,20.0,0.9012,0.8941,9.8707,1
85.6246,1.1272,18.0797,75.369,50.4795,37.8124,12.7278,0.8972,0.4124,0.5138,37.8013,16.8113,0.8982,1.0458,48.561,1
132.2864,1.6508,16.5995,79.9875,138.4078,58.7713,6.9012,1.6715,1.2097,0.577,2.2023,25.0767,0.8865,0.4292,43.1513,1
10.0,1.0,25.0,28.6107,149.1162,32.0,9.0,1.0,0.9904,0.2653,110.519,11.0,0.8662,0.9458,0.0,1
102.6835,0.4754,32.3969,32.182,190.9947,42.337,2.6529,1.653,1.2254,0.5624,90.01,22.1081,0.7805,1.1202,25.7755,1
141.0528,1.0,16.0,46.9973,186.8511,25.0,8.0,0.0,0.6759,0.4952,72.0455,11.0,0.5925,0.7259,66.1066,1
40.1199,0.3323,18.079,112.074,177.21,27.0478,10.2999,0.3353,1.3102,0.6155,61.0868,23.8402,1.0059,1.0254,21.12,1
136.9535,1.0,18.0,86.5442,45.942,19.0,10.0,1.0,0.8325,0.4624,10.9831,14.0,0.7032,0.7423,48.4927,1
72.1565,1.0,21.0,61.2903,16.4906,20.0,11.0,1.0,0.9005,0.9891,24.2303,14.0,0.684,0.9333,45.9923,1
71.694,1.0,19.0,89.9045,0.0,34.0,4.0,1.0,0.8983,0.0063,58.75,11.0,0.7201,0.8581,46.4837,1
87.625,1.0,16.0,14.1402,0.0,22.0,5.0,1.0,0.8614,0.5613,5.0,18.0,0.6161,0.6,0.0,1
57.1888,1.0,23.0,87.2491,24.9056,28.0,8.0,1.0,0.9611,0.4965,41.6098,24.0,0.7284,0.8324,37.2145,1
120.6217,1.0,19.0,52.0694,2.1391,26.0,8.0,1.0,0.9103,0.3137,5.0,16.0,0.9135,0.8113,13.6267,1
173.1057,0.6395,35.9959,84.6244,43.7354,42.5094,14.7221,0.3308,1.5311,0.5521,61.2466,6.0454,0.7644,1.67,53.9727,1
105.1,1.0,16.0,44.0385,105.3728,26.0,4.0,1.0,0.8443,0.5687,49.3195,12.0,0.7194,0.8211,54.2509,1
108.2322,1.0,24.0,36.4012,0.0,28.0,11.0,1.0,0.7773,0.3791,120.1735,14.0,0.8509,0.8888,24.0403,1
102.6931,1.0,14.0,20.9171,0.0,20.0,11.0,1.0,0.6965,0.422,21.0948,24.0,0.5,0.862,31.5763,1
122.0897,0.7384,22.0,43.4792,106.1672,27.0,11.0,1.0,0.8754,0.813,32.2969,18.0,0.9004,0.8308,45.487,1
20.5908,1.0,23.0,10.0,87.5356,41.0,8.0,1.0,0.8275,0.3075,93.7317,12.0,0.6517,0.6273,70.2525,1
73.8581,0.1434,34.2393,32.2669,27.6455,46.6622,12.8669,1.5552,0.79,0.1155,64.685,6.2976,1.5862,1.5768,26.8932,1
72.9081,1.0,20.0,30.4764,107.4067,25.0,7.0,1.0,0.8828,0.3999,15.129,9.0,0.8633,0.8966,37.2033,1
73.0444,0.2,24.0,51.2453,161.553,31.0,8.0,1.0,0.8485,0.2606,57.5736,10.0,0.6986,0.6,0.0,1
108.4966,1.0,18.0,11.7062,49.0199,28.0,5.0,1.0,0.8397,0.5674,79.3459,15.0,0.8002,0.9312,51.3272,1
98.7804,1.0,21.0,23.113,4.5799,29.0,6.0,1.0,0.8806,0.2514,25.6286,12.0,0.8312,0.7519,34.3486,1
49.8036,1.0,14.0,81.3593,65.0092,31.0,6.0,0.0,0.7827,0.8236,107.4919,22.0,0.7141,0.952,43.6108,1
57.0468,1.0781,29.1461,17.9633,105.3063,27.6903,19.6754,0.0,1.1584,0.2867,49.4571,18.3893,1.6294,0.6792,0.0,1
99.1501,0.3834,26.7788,35.1587,241.4901,41.5823,8.4699,0.6283,1.5774,0.0881,44.7339,17.7689,0.8801,1.5897,25.8556,1
182.1781,0.7381,21.4833,52.1366,9.7001,48.272,11.5198,0.8893,0.9082,0.2135,34.1364,13.6139,0.6272,1.7269,1.6762,1
75.2951,1.0,19.0,36.9291,223.2976,31.0,14.0,1.0,0.9132,0.2423,39.0482,14.0,0.7375,0.9758,11.8216,1
34.062,1.0,12.0,10.0,105.457,28.0,11.0,1.0,0.6998,0.5376,31.5576,15.0,0.6064,0.7905,32.9098,1
10.0,1.0,17.0,52.7793,14.1976,27.0,13.0,1.0,0.7921,0.0621,82.9227,10.0,0.6897,0.8159,55.5887,1
21.4268,1.0,13.0,29.2054,117.7944,24.0,4.0,1.0,0.8421,0.7278,24.0246,8.0,0.5905,0.9138,63.5975,1
26.3024,1.9235,7.5838,14.5231,18.8831,22.8103,6.2683,0.6316,1.6307,0.2065,116.6602,18.3152,0.7792,1.6676,36.2349,1
38.633,0.3604,9.7218,83.8546,88.0889,11.6155,10.1027,1.2129,0.7708,1.0975,7.4687,23.4518,0.434,0.5008,9.282,1
37.3521,1.0,10.0,55.4144,24.8523,26.0,10.0,1.0,0.9594,0.3331,74.6933,12.0,0.5051,0.8403,79.9971,1
112.5676,1.0,22.0,37.2303,142.7944,16.0,12.0,1.0,0.8651,0.6924,106.734,20.0,0.8264,0.8464,32.2344,1
110.338,0.2636,7.981,59.3544,175.6037,23.2574,14.9865,0.5759,0.4532,0.4595,20.5214,24.4416,0.3512,1.5331,28.0042,1
115.062,1.0,12.0,35.1651,71.1067,17.0,5.0,1.0,0.8494,0.5323,53.4584,11.0,0.824,0.8874,25.4552,1
67.2983,1.9978,20.3612,49.2384,25.6601,15.8063,8.6086,0.8195,1.5956,0.6065,22.9327,22.1778,1.216,0.2384,59.3574,1
80.5161,1.0,20.0,25.0028,160.2611,30.0,9.0,1.0,0.9135,0.3759,21.3822,16.0,0.642,0.9172,0.0,1
111.2962,1.0,15.0,26.7147,37.2437,26.0,12.0,1.0,0.9722,0.0622,5.0,11.0,0.8253,0.9186,22.8862,1
10.0,1.0,14.0,34.6511,38.991,28.0,9.0,1.0,0.878,0.6505,66.8833,16.0,0.5148,0.7473,43.8715,1
72.7755,1.0,15.0,32.5622,0.0,33.0,9.0,0.0,0.9657,0.6168,62.937,12.0,0.703,0.8815,6.6248,1
53.1034,0.7565,11.6699,3.0402,0.0,54.9966,7.0321,1.6957,1.7059,1.1854,96.4707,19.9962,1.3621,0.2681,3.9116,1
34.8876,1.4159,16.5496,33.1517,131.1027,25.3141,17.5988,0.4252,1.0904,0.029,165.5197,27.2992,0.4307,0.4722,0.0,1
24.6165,1.0,13.0,47.0597,106.0289,28.0,11.0,1.0,0.7178,0.3757,72.054,24.0,0.8751,0.9678,59.9553,1
106.0238,0.139,49.9988,15.4871,37.3037,48.8283,11.1876,1.5751,0.4518,0.3851,17.3649,22.2626,0.817,1.7962,22.4206,1
59.368,1.0,23.0,25.5651,51.0738,28.0,11.0,0.0,0.6417,0.5035,37.3285,12.0,0.5,0.9506,33.8601,1
134.8413,1.0,17.0,25.3442,58.3661,25.0,6.0,1.0,0.8426,0.0,29.6306,19.0,0.6529,0.8141,34.4569,1
18.958,1.0,20.0,50.16,76.329,32.0,2.0,1.0,0.9617,0.3723,5.0,21.0,0.5751,0.7608,12.1805,1
156.3239,0.3344,19.23,104.813,106.2475,45.7111,5.279,1.8145,0.6505,0.5303,5.4891,13.1187,0.4704,0.6878,48.3929,1
56.1232,1.0,27.0,43.9122,0.0,28.0,7.0,1.0,0.9429,0.7536,14.4214,19.0,0.5513,0.7795,11.4846,1
112.685,0.8137,22.5894,120.3501,80.5597,41.9465,9.874,1.8279,1.0774,0.5572,96.9462,14.9234,0.6053,1.0027,51.5607,1
76.0642,1.521,37.7224,50.4135,150.6094,18.2515,9.6759,0.8998,0.4468,0.1879,24.0426,33.5913,0.36,1.7387,9.9493,1
51.9153,1.7157,25.8406,45.7955,316.5452,19.8032,12.5998,1.1149,1.2465,0.1372,6.1498,23.9302,1.6322,0.8301,14.379,1
100.2586,1.0,21.0,55.225,117.5587,27.0,8.0,1.0,0.9496,0.0,6.9641,22.0,0.5,0.6,7.2811,1
39.0811,1.0,15.0,24.4384,51.2628,27.0,13.0,1.0,0.8515,0.1542,5.0,16.0,0.5692,0.8001,18.8891,1
154.402,1.0,15.0,10.0,15.3428,20.0,12.0,1.0,0.8574,0.5449,39.1733,9.0,0.8164,0.7753,25.9447,1
127.8359,1.0,19.0,22.3294,79.5376,25.0,6.0,1.0,0.8181,0.0262,46.3017,13.0,0.8887,0.8054,32.8369,1
38.1282,1.0,17.0,10.0,134.0515,30.0,13.0,1.0,0.8034,0.6519,52.9243,11.0,0.8596,0.6036,28.3562,1
139.9046,1.0,16.0,34.4966,94.2719,16.0,10.0,1.0,0.8549,0.1274,69.0719,18.0,0.6715,0.6899,41.9427,1
128.0343,1.0,19.0,54.9387,130.9168,26.0,11.0,1.0,0.8897,0.1971,32.8336,14.0,0.5674,0.9297,63.401,1
80.465,1.0,14.0,71.2936,80.6094,24.0,13.0,1.0,0.505,0.0,14.0501,20.0,0.7331,0.8268,0.0,1
78.3592,1.0,22.0,44.0166,0.0,35.0,14.0,0.0,0.8265,0.4906,7.2233,13.0,0.5066,0.7876,38.4786,1
71.0078,1.0,11.0,10.0,196.4902,20.0,8.0,1.0,0.829,0.4053,9.6876,18.0,0.9443,0.8951,12.1932,1
104.9114,0.3837,22.781,66.5689,69.0428,42.0384,7.539,1.225,1.2748,0.0319,95.6862,35.4332,0.5458,1.2063,12.095,1
29.3754,1.0,22.0,12.6031,118.3071,31.0,8.0,0.0,0.9278,0.4712,88.7076,17.0,0.6411,0.8499,10.1511,1
138.4538,1.0,15.0,35.3721,0.0,22.0,11.0,1.0,0.7494,0.4189,35.4544,13.0,0.7941,0.9129,8.9444,1
61.2877,1.0,25.0,76.081,0.0,26.0,11.0,1.0,0.8244,0.3422,56.9231,20.0,0.8214,0.7499,11.4323,1
79.1836,0.7744,5.6763,50.3835,215.181,32.7472,21.6927,0.8398,0.2616,0.2517,4.9012,8.902,1.7396,0.3775,9.9766,1
132.8387,1.0,19.0,33.5281,134.9971,26.0,15.0,1.0,0.9826,0.591,49.5804,14.0,0.8589,0.8983,25.8314,1
100.5948,1.8261,10.3799,83.4171,0.0,56.2086,11.7469,0.9718,1.5181,0.1604,47.2796,15.7853,0.303,1.8567,10.6666,1
111.601,1.0,18.0,24.8602,179.6982,36.0,2.0,1.0,0.9094,0.9445,80.3656,24.0,0.8953,0.7806,1.1119,1
70.9896,1.0,20.0,65.1009,80.3716,27.0,7.0,1.0,0.7585,0.137,34.8772,15.0,0.5,0.9692,0.0,1
87.4487,1.1443,28.299,67.4635,0.0,19.7569,22.1496,0.6007,0.6396,0.5556,43.2849,18.4486,0.8268,1.4638,41.7034,1
92.9777,1.0,9.0,47.6242,90.3976,30.0,8.0,1.0,0.5536,0.0,41.4834,15.0,0.7554,0.823,24.512,1
50.0178,1.0,12.0,20.0129,20.9642,27.0,11.0,1.0,0.7081,0.338,49.9867,11.0,0.6369,0.8468,30.931,1
131.3913,1.0,17.0,67.7937,64.4434,32.0,7.0,1.0,0.7343,0.2485,64.4943,13.0,0.6976,0.9082,13.9031,1
78.4538,0.4496,20.0,39.6633,120.6358,23.0,9.0,1.0,0.8273,0.6145,49.3264,16.0,0.9249,0.8133,9.986,1
56.7786,1.0,21.0,11.1052,73.0351,21.0,5.0,1.0,0.9854,0.1592,34.7046,22.0,0.7326,0.827,66.7964,1
265.4795,0.1214,18.9159,29.4506,85.8082,17.1218,7.952,0.6219,0.7532,0.3199,68.2982,4.5181,0.3409,0.306,29.622,1
186.96,1.0797,32.1591,8.6326,48.484,22.8218,8.4677,0.9812,1.1223,0.8708,26.2809,21.7422,0.9994,0.7889,14.0881,1
145.1867,0.9876,31.8199,45.2073,214.9967,10.219,5.8641,1.0204,1.0128,0.1441,74.1431,20.2018,0.4271,0.9933,18.5039,1
79.2923,0.2,18.0,41.3314,44.757,25.0,15.0,0.0,0.9712,0.6118,38.405,17.0,0.8615,0.8942,49.6395,1
159.5694,0.6732,10.9709,59.6003,93.7906,13.5809,12.1249,1.7941,1.4961,0.276,40.7943,13.8838,0.7201,0.4956,25.7606,1
63.2668,1.0,28.0,40.2647,40.2857,28.0,10.0,1.0,0.8842,0.3428,38.0555,14.0,0.6216,0.7525,24.261,1
86.5687,1.1281,13.7063,37.653,179.8003,11.7928,6.2816,1.7204,1.5051,0.1409,30.0497,20.4133,0.4233,1.3133,49.0025,1
84.7198,1.0,17.0,53.4121,203.411,30.0,15.0,0.0,0.9066,0.4447,87.748,13.0,0.8333,0.825,42.1863,1
84.8712,0.9332,10.9224,26.5043,64.2724,34.7041,6.7284,0.0,0.5449,0.1884,16.461,30.4193,0.7028,1.3407,85.6652,1
79.8065,1.0,18.0,68.7428,104.7627,34.0,7.0,1.0,0.9103,0.368,54.4576,10.0,0.669,0.9051,18.8056,1
79.5582,0.2,13.0,52.6125,68.5695,25.0,13.0,1.0,0.7639,0.2349,72.8816,12.0,0.7975,0.8481,17.5555,1
103.0612,1.8555,23.7878,19.0347,61.5191,26.9407,2.7761,1.7838,0.4784,0.627,26.0151,22.5821,0.451,0.5781,54.3941,1
116.3769,1.0,15.0,25.9796,16.323,25.0,3.0,1.0,0.9168,0.3949,57.6489,9.0,0.8886,0.9429,38.491,1
139.2769,1.7156,29.9261,17.1032,0.0,44.8975,23.2853,1.6699,0.5893,0.4934,30.8763,8.9641,1.4166,1.628,7.4813,1
63.4046,0.3313,11.2317,36.737,30.8263,15.6568,14.5022,0.3197,1.5095,0.2154,32.4373,8.8233,0.2296,1.2012,2.2927,1
94.5912,1.0,20.0,10.0,61.027,25.0,10.0,0.0,0.8985,0.571,74.8785,13.0,0.8757,0.9194,52.0137,1
104.5232,1.0,26.0,10.0,54.0173,17.0,6.0,1.0,0.7473,0.5958,7.0921,13.0,0.774,0.8845,15.8489,1
85.0098,1.0,18.0,45.6238,143.3517,38.0,7.0,1.0,0.9311,0.3968,126.5447,12.0,0.8128,0.6,33.4759,1
83.0374,0.3885,18.0,42.8875,77.5338,31.0,10.0,1.0,0.9636,0.1626,58.8284,11.0,0.684,0.8162,3.2505,1
163.7389,1.0,9.0,47.7882,138.5424,28.0,13.0,1.0,0.7959,0.7478,54.8984,19.0,0.8226,0.763,29.4673,1
34.8609,1.0,23.0,24.9753,65.1217,27.0,9.0,1.0,0.8036,0.0,12.3543,11.0,0.6114,0.9216,54.8772,1
73.4625,1.0,22.0,32.2885,23.6002,32.0,11.0,1.0,0.7057,0.7925,5.0,15.0,0.8993,0.8524,24.1684,1
36.429,1.3325,18.85,115.4277,51.6017,43.8422,15.141,0.7165,1.171,0.5814,64.5294,9.6,0.1945,1.0386,14.6503,1
233.1322,1.5054,6.3208,50.3977,101.8927,20.1308,9.8679,0.0,1.1124,0.4968,41.1334,14.4317,0.9789,1.5261,51.3542,1
95.6393,1.0,25.0,38.6692,120.1096,20.0,9.0,1.0,0.905,0.2552,10.5343,21.0,0.6265,0.8461,29.3112,1
140.3011,1.7796,20.6139,81.0095,201.1321,21.0414,11.8765,0.0,0.3914,0.5522,40.5844,8.8433,1.1424,0.6485,20.6187,1
42.4356,1.2031,17.6739,46.1124,119.5086,23.5506,13.1593,0.48,0.5817,0.3253,13.9247,15.183,0.6105,0.944,3.5911,1
38.9238,1.0,12.0,26.6755,57.4421,24.0,11.0,1.0,0.7265,0.4678,15.7556,13.0,0.5146,0.8874,61.7677,1
157.3431,1.9466,21.6816,31.1849,49.3836,8.5544,15.4655,1.8309,0.4935,0.1371,38.0788,26.7469,0.8296,1.0239,0.0,1
57.9189,1.0,16.0,60.1042,76.7526,33.0,7.0,1.0,0.8709,0.5108,66.4098,9.0,0.8266,0.9301,28.9123,1
153.3932,1.0488,7.4805,29.7717,186.2654,13.0375,10.6367,0.9507,0.6423,0.1091,98.9102,21.8185,0.5677,1.1288,36.6721,1
49.3226,1.0,20.0,10.0,30.029,31.0,11.0,1.0,0.8065,0.4835,59.9667,15.0,0.8197,0.9336,45.2187,1
112.3818,1.0,25.0,30.1101,10.9512,24.0,6.0,1.0,0.982,0.7117,84.856,7.0,0.6987,0.8584,21.1613,1
103.5212,1.971,34.5625,39.8524,26.078,15.7374,6.8975,1.74,1.8078,0.0,42.2427,14.9702,1.319,0.633,0.0,1
48.1869,1.0324,5.9338,76.0864,234.7447,42.4303,3.3623,0.0,0.8243,0.7612,142.7748,18.1987,1.0599,1.3932,36.9161,1
44.5259,1.0,17.0,72.5802,83.4344,31.0,5.0,1.0,0.8907,0.5611,5.0,13.0,0.8519,0.9349,44.1113,1
121.2877,1.0,23.0,35.0628,0.0,28.0,12.0,1.0,0.7699,0.6702,10.4435,14.0,0.7007,0.9316,26.8715,1
230.7613,0.9594,45.6897,17.9503,123.6414,47.8597,10.607,0.3856,0.9649,0.2674,93.2996,9.3216,1.7455,0.7876,67.6598,1
26.6111,1.0,18.0,29.344,107.8907,27.0,10.0,1.0,0.9673,0.3612,22.3939,12.0,0.7182,0.6848,3.1016,1
85.8856,0.4203,23.3303,44.4751,244.2328,30.7679,14.6303,0.9506,1.1823,0.1416,4.3637,24.3318,0.5416,0.4583,9.6783,1
30.3537,1.0,26.0,58.0852,119.9599,25.0,7.0,1.0,0.7435,0.4513,49.8895,12.0,0.7716,0.933,55.6986,1
81.9772,1.0,16.0,21.8602,35.4368,28.0,9.0,1.0,0.6984,0.4673,28.707,20.0,0.8815,0.8845,40.7143,1
177.1584,1.1549,16.2528,33.3046,92.2459,23.4973,6.4485,0.7631,1.6675,0.5958,93.862,25.1482,0.8441,0.796,59.8634,1
152.0806,1.0,22.0,84.5012,162.1788,31.0,10.0,1.0,0.8905,0.0062,10.6896,15.0,0.7955,0.7359,20.7547,1
42.0084,0.2786,23.7933,62.8167,26.4784,13.1116,7.3368,0.4522,0.6208,0.2956,26.5318,27.6562,1.1107,1.2622,16.6583,1
111.8626,1.0,19.0,49.3889,150.9892,34.0,13.0,1.0,0.8748,0.1675,81.7098,15.0,0.8892,0.7443,46.5728,1
81.5993,1.0875,39.4689,51.5988,190.1011,45.7314,12.2867,0.6564,0.8312,0.6789,40.5776,14.4242,0.3864,0.5725,44.9474,1
18.4378,1.0,24.0,40.1818,28.2886,31.0,11.0,1.0,0.8532,0.4175,85.4113,15.0,0.6654,0.7506,48.2758,1
169.0791,1.0,17.0,10.0,25.6374,30.0,9.0,1.0,0.914,0.2524,33.7729,13.0,0.9535,0.8662,47.4703,1
36.5208,0.344,8.211,12.6818,214.6215,19.8648,11.5732,0.0,1.3707,0.4162,42.1986,11.2073,1.1363,0.2078,106.1336,1
